#,BPM,Genres,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Camelot,Duration_sec,Genre,genre_encoded,Key_encoded,Camelot_encoded,Has_Tekno,Has_Acid,Has_Industrial,Has_Rave,Has_Warehouse,Has_Minimal,Has_Trance,Has_House,Has_Bass,Has_Dark
92,146,"hard techno, acid techno, techno, tekno, industrial, hardcore techno",56,99,0,80,19,10,10,-8,G Major,4,9B,390.0,Hard Techno,0,20,23,1,1,1,0,0,0,0,0,0,0
93,150,"acid techno, hard techno, techno, tekno",48,98,0,92,29,0,0,-5,C Minor,4,5A,284.0,Hard Techno,0,7,14,1,1,0,0,0,0,0,0,0,0
94,145,"acid techno, techno, hard techno",72,82,0,87,54,0,10,-7,C♯/D♭ Minor,4,12A,345.0,Hard Techno,0,9,4,0,1,0,0,0,0,0,0,0,0
95,144,"techno, acid techno, hard techno, hard house",69,97,0,78,27,0,0,-6,A Major,4,11B,353.0,Hard Techno,0,0,3,0,1,0,0,0,0,0,1,0,0
96,155,"hard techno, acid techno, tekno, techno, hardcore techno",57,93,0,89,63,0,20,-9,F#/G♭ Minor,4,11A,297.0,Hard Techno,0,19,2,1,1,0,0,0,0,0,0,0,0
97,146,"hard techno, techno, tekno, acid techno, hardcore techno",59,91,1,78,11,10,0,-9,B Major,4,1B,366.0,Hard Techno,0,4,7,1,1,0,0,0,0,0,0,0,0
98,140,"hard techno, techno, acid techno, tekno",51,91,0,81,6,0,10,-8,F#/G♭ Minor,4,11A,423.0,Hard Techno,0,19,2,1,1,0,0,0,0,0,0,0,0
99,140,"hard techno, techno, acid techno, hardcore techno",64,100,1,20,27,0,10,-5,B Minor,4,10A,340.0,Hard Techno,0,5,0,0,1,0,0,0,0,0,0,0,0
100,136,"hard techno, acid techno, techno",69,91,0,85,9,0,10,-6,F#/G♭ Minor,4,11A,360.0,Hard Techno,0,19,2,0,1,0,0,0,0,0,0,0,0
101,150,"hard techno, techno, tekno, acid techno, hardcore techno, industrial",46,94,0,45,23,0,40,-7,C♯/D♭ Major,4,3B,336.0,Hard Techno,0,8,11,1,1,1,0,0,0,0,0,0,0
102,143,"techno, acid techno, hard techno",76,96,0,96,26,10,10,-8,F#/G♭ Major,4,2B,378.0,Hard Techno,0,18,9,0,1,0,0,0,0,0,0,0,0
103,150,"hard house, eurodance, trance, hypertechno, techno",74,92,0,92,95,0,0,-6,C Major,4,8B,336.0,Melodic Techno,2,6,21,0,0,0,0,0,0,1,1,0,0
104,141,"hard techno, acid techno, techno, industrial, tekno",60,98,0,84,29,0,10,-9,A#/B♭ Minor,4,3A,438.0,Hard Techno,0,3,10,1,1,1,0,0,0,0,0,0,0
105,150,"hard techno, techno, acid techno, tekno, hardcore techno",55,99,0,80,61,0,0,-6,E Major,4,12B,377.0,Hard Techno,0,14,5,1,1,0,0,0,0,0,0,0,0
106,156,"hard techno, techno, acid techno, tekno, hardcore techno",68,100,0,83,8,40,50,0,G#/A♭ Minor,4,1A,369.0,Hard Techno,0,23,6,1,1,0,0,0,0,0,0,0,0
107,150,"hard techno, gabber, hardcore techno, industrial",63,99,0,75,9,10,70,-5,B Major,3,1B,422.0,Hard Techno,0,4,7,0,0,1,0,0,0,0,0,0,0
108,142,"hard techno, techno, acid techno, tekno",61,93,2,90,9,0,10,-9,B Minor,4,10A,348.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
109,142,"hard techno, acid techno, techno",60,100,0,79,5,0,10,-5,C Major,4,8B,419.0,Hard Techno,0,6,21,0,1,0,0,0,0,0,0,0,0
110,139,"hard techno, techno, acid techno, tekno",39,100,0,92,20,0,10,-5,A Minor,4,8A,333.0,Hard Techno,0,1,20,1,1,0,0,0,0,0,0,0,0
111,146,"breakcore, hard techno, techno, acid techno, industrial, tekno, minimal techno",64,95,0,91,32,0,0,-6,A Minor,4,8A,346.0,Hard Techno,0,1,20,1,1,1,0,0,1,0,0,0,0
112,153,"hard techno, techno, tekno",56,87,0,77,49,0,30,-9,C♯/D♭ Major,4,3B,347.0,Hard Techno,0,8,11,1,0,0,0,0,0,0,0,0,0
113,144,"hard techno, acid techno, techno, tekno",59,100,0,68,9,0,20,-6,F#/G♭ Minor,4,11A,320.0,Hard Techno,0,19,2,1,1,0,0,0,0,0,0,0,0
114,145,"techno, acid techno, hard techno, hard house",69,100,0,86,45,0,0,-4,F#/G♭ Major,4,2B,321.0,Hard Techno,0,18,9,0,1,0,0,0,0,0,1,0,0
115,137,"ebm, acid techno, hard techno, techno, industrial",50,98,0,92,3,0,10,-5,D Major,4,10B,338.0,Hard Techno,0,10,1,0,1,1,0,0,0,0,0,0,0
116,160,"techno, hard techno, tekno, gabber, acid techno",66,84,0,81,61,0,10,-7,F#/G♭ Minor,4,11A,396.0,Hard Techno,0,19,2,1,1,0,0,0,0,0,0,0,0
117,152,hard techno,74,100,2,91,78,0,10,-5,B Minor,4,10A,269.0,Hard Techno,0,5,0,0,0,0,0,0,0,0,0,0,0
118,159,"hard techno, techno, acid techno, tekno",57,99,8,89,40,10,20,-3,F#/G♭ Major,4,2B,446.0,Hard Techno,0,18,9,1,1,0,0,0,0,0,0,0,0
119,150,"tekno, acid techno",75,69,5,15,35,0,0,-10,G Major,4,9B,280.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
120,142,"hard techno, techno, acid techno, tekno, hardcore techno",56,100,1,86,12,10,40,-5,E Minor,4,9A,405.0,Hard Techno,0,15,22,1,1,0,0,0,0,0,0,0,0
121,140,"hard techno, acid techno, techno, tekno, industrial",57,99,0,77,8,0,10,-6,G#/A♭ Major,4,4B,318.0,Hard Techno,0,22,13,1,1,1,0,0,0,0,0,0,0
122,150,"acid techno, hard techno, techno, tekno",56,96,0,83,4,0,10,-10,A#/B♭ Minor,4,3A,332.0,Hard Techno,0,3,10,1,1,0,0,0,0,0,0,0,0
123,150,"acid techno, techno, hard techno, tekno",50,95,16,95,33,0,30,-10,G#/A♭ Major,4,4B,335.0,Hard Techno,0,22,13,1,1,0,0,0,0,0,0,0,0
124,138,"hard techno, acid techno, techno, tekno, hardcore techno",57,84,4,86,4,0,20,-10,F#/G♭ Minor,4,11A,382.0,Hard Techno,0,19,2,1,1,0,0,0,0,0,0,0,0
125,140,"hard techno, techno, acid techno, tekno",58,100,0,89,73,0,10,-7,D Major,4,10B,372.0,Hard Techno,0,10,1,1,1,0,0,0,0,0,0,0,0
126,136,"acid techno, hard techno, techno, minimal techno, melbourne bounce, psytrance",57,87,1,91,6,0,60,-9,A#/B♭ Minor,4,3A,408.0,Hard Techno,0,3,10,0,1,0,0,0,1,1,0,0,0
127,140,"acid techno, techno, tekno",74,95,20,87,26,0,10,-7,C♯/D♭ Major,4,3B,305.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
128,144,"hard techno, acid techno, techno, tekno",64,100,0,90,4,0,30,-5,G Minor,4,6A,375.0,Hard Techno,0,21,16,1,1,0,0,0,0,0,0,0,0
129,148,"acid techno, hard techno, techno, tekno",61,90,0,80,78,0,30,-8,G Major,4,9B,400.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
130,148,"hard techno, techno, acid techno",52,100,0,84,19,10,50,-5,A#/B♭ Minor,4,3A,353.0,Hard Techno,0,3,10,0,1,0,0,0,0,0,0,0,0
131,140,"acid techno, hard techno, techno, tekno",65,72,1,89,4,0,10,-10,G Major,4,9B,322.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
132,141,"acid techno, hard techno, techno, tekno",65,92,0,91,31,0,60,-10,F#/G♭ Major,3,2B,531.0,Hard Techno,0,18,9,1,1,0,0,0,0,0,0,0,0
133,145,"hard techno, acid techno, techno, tekno",77,99,1,94,14,20,0,-7,G#/A♭ Major,4,4B,315.0,Hard Techno,0,22,13,1,1,0,0,0,0,0,0,0,0
134,150,"hard techno, techno, acid techno, tekno, hardcore techno, industrial",59,100,0,80,4,30,10,-8,F#/G♭ Major,4,2B,332.0,Hard Techno,0,18,9,1,1,1,0,0,0,0,0,0,0
135,155,"hard techno, techno, acid techno, tekno",56,100,0,74,52,0,60,-7,F#/G♭ Minor,4,11A,348.0,Hard Techno,0,19,2,1,1,0,0,0,0,0,0,0,0
136,140,"acid techno, techno, hard techno, tekno",60,78,0,95,13,10,60,-8,F#/G♭ Minor,4,11A,377.0,Hard Techno,0,19,2,1,1,0,0,0,0,0,0,0,0
137,150,"hard techno, acid techno, tekno, techno, hardcore techno",55,99,0,78,39,0,50,-8,D Major,4,10B,338.0,Hard Techno,0,10,1,1,1,0,0,0,0,0,0,0,0
138,142,"hard techno, techno, acid techno, tekno",57,95,1,64,7,0,10,-8,G Major,4,9B,347.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
139,137,hard techno,63,96,17,89,14,0,10,-8,A#/B♭ Minor,4,3A,373.0,Hard Techno,0,3,10,0,0,0,0,0,0,0,0,0,0
140,150,"hard techno, acid techno, techno",64,100,0,92,25,0,0,-5,G Minor,4,6A,333.0,Hard Techno,0,21,16,0,1,0,0,0,0,0,0,0,0
141,145,"melodic techno, minimal techno, techno, hard techno",67,95,0,89,48,0,30,-6,C♯/D♭ Major,4,3B,453.0,Hard Techno,0,8,11,0,0,0,0,0,1,0,0,0,0
142,155,"hard techno, techno, acid techno, tekno",56,98,0,54,55,0,20,-6,B Minor,4,10A,354.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
143,148,"hard techno, acid techno, techno, tekno",56,100,0,83,33,0,0,-7,C♯/D♭ Major,4,3B,491.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
144,140,"hard techno, acid techno, techno, tekno, industrial",53,98,0,67,29,0,0,-7,G Major,4,9B,332.0,Hard Techno,0,20,23,1,1,1,0,0,0,0,0,0,0
145,136,"techno, minimal techno, acid techno, hard techno",70,93,0,93,3,0,10,-7,E Major,4,12B,381.0,Hard Techno,0,14,5,0,1,0,0,0,1,0,0,0,0
146,145,"hard techno, techno, acid techno, tekno, hardcore techno",66,96,0,75,5,10,0,-6,A#/B♭ Major,4,6B,427.0,Hard Techno,0,2,17,1,1,0,0,0,0,0,0,0,0
147,140,"acid techno, minimal techno, techno, hard techno",54,98,0,14,33,0,10,-9,A#/B♭ Minor,4,3A,372.0,Hard Techno,0,3,10,0,1,0,0,0,1,0,0,0,0
148,150,"acid techno, hard techno, techno, tekno",62,88,0,94,6,10,10,-9,B Minor,4,10A,339.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
149,142,"hard techno, techno, acid techno, tekno",64,100,0,83,52,0,30,-6,B Major,4,1B,397.0,Hard Techno,0,4,7,1,1,0,0,0,0,0,0,0,0
150,145,"hard techno, acid techno, techno, tekno",59,93,2,79,20,0,10,-7,C♯/D♭ Major,4,3B,340.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
151,155,"hard techno, techno, acid techno",61,100,0,65,77,0,10,-7,B Major,4,1B,353.0,Hard Techno,0,4,7,0,1,0,0,0,0,0,0,0,0
152,140,"techno, hard techno, acid techno, tekno, ebm",57,75,0,30,5,0,10,-6,A#/B♭ Minor,5,3A,456.0,Hard Techno,0,3,10,1,1,0,0,0,0,0,0,0,0
153,150,"techno, hard techno, tekno, gabber, acid techno",66,100,0,78,20,0,0,-5,B Minor,4,10A,328.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
154,147,"hard techno, techno, acid techno, industrial, tekno, ",47,98,0,78,12,0,10,-5,A Major,4,11B,444.0,Hard Techno,0,0,3,1,1,1,0,0,0,0,0,0,0
155,145,"hard techno, acid techno, techno, tekno, industrial",56,100,3,69,6,0,80,-8,C♯/D♭ Major,4,3B,354.0,Hard Techno,0,8,11,1,1,1,0,0,0,0,0,0,0
156,139,"techno, acid techno, hard techno",69,100,1,95,44,0,0,-7,G Major,4,9B,321.0,Hard Techno,0,20,23,0,1,0,0,0,0,0,0,0,0
157,144,"hard techno, techno, acid techno, tekno",57,96,0,88,39,0,10,-6,F#/G♭ Major,4,2B,418.0,Hard Techno,0,18,9,1,1,0,0,0,0,0,0,0,0
159,144,"hard techno, techno, acid techno, tekno, hardcore techno",68,100,4,77,15,0,20,-5,A Major,4,11B,426.0,Hard Techno,0,0,3,1,1,0,0,0,0,0,0,0,0
160,160,"gabber, tekno, happy hardcore, techno, acid techno",50,91,2,97,23,0,10,-16,D#/E♭ Minor,4,2A,362.0,Hard Techno,0,13,8,1,1,0,0,0,0,0,0,0,0
161,140,"hard techno, techno, acid techno, hard house",62,96,0,59,28,0,40,-8,F#/G♭ Major,4,2B,384.0,Hard Techno,0,18,9,0,1,0,0,0,0,0,1,0,0
162,138,"acid techno, techno, hard techno",40,96,0,84,12,0,20,-6,C Major,4,8B,423.0,Hard Techno,0,6,21,0,1,0,0,0,0,0,0,0,0
163,155,"hard techno, techno, tekno, acid techno, hardcore techno",49,98,36,95,42,0,0,-7,C Major,4,8B,372.0,Hard Techno,0,6,21,1,1,0,0,0,0,0,0,0,0
164,145,"hard techno, techno, acid techno, tekno, hardcore techno",65,99,0,87,34,0,60,-7,C♯/D♭ Major,4,3B,342.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
165,157,"hard techno, acid techno, techno, tekno, industrial, hardcore techno",62,96,0,94,5,0,20,-5,B Major,4,1B,348.0,Hard Techno,0,4,7,1,1,1,0,0,0,0,0,0,0
166,148,"hard techno, techno, acid techno, tekno",52,97,0,70,50,0,10,-7,F#/G♭ Minor,4,11A,313.0,Hard Techno,0,19,2,1,1,0,0,0,0,0,0,0,0
167,146,"hard techno, techno",51,99,0,84,52,0,10,-7,C♯/D♭ Minor,4,12A,397.0,Hard Techno,0,9,4,0,0,0,0,0,0,0,0,0,0
168,144,"hard techno, acid techno, techno, tekno, industrial, hardcore techno",65,97,4,85,11,0,0,-8,F Minor,4,4A,459.0,Hard Techno,0,17,12,1,1,1,0,0,0,0,0,0,0
169,145,"acid techno, techno, hard techno, tekno, acid house",53,80,0,87,51,0,10,-8,G Major,4,9B,365.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,1,0,0
170,145,"techno, hard techno, acid techno, tekno",56,96,0,33,48,0,10,-7,C♯/D♭ Major,4,3B,468.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
171,136,"melodic techno, techno, acid techno, melodic house",54,90,5,91,6,0,10,-9,G#/A♭ Minor,3,1A,388.0,Hard Techno,0,23,6,0,1,0,0,0,0,0,1,0,0
172,140,"hard techno, techno, tekno, acid techno, hardcore techno",68,94,0,90,4,0,60,-8,G Major,4,9B,375.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
173,75,"hard techno, acid techno, tekno, techno, hardcore techno",52,100,3,68,29,0,10,-5,G Major,4,9B,348.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
174,150,"hard techno, acid techno, tekno, techno, hardcore techno",59,99,0,54,37,0,0,-6,C Major,4,8B,340.0,Hard Techno,0,6,21,1,1,0,0,0,0,0,0,0,0
175,146,"techno, hard techno, acid techno, tekno",62,92,0,82,21,0,10,-5,A Major,4,11B,563.0,Hard Techno,0,0,3,1,1,0,0,0,0,0,0,0,0
176,147,"hard techno, techno, acid techno, tekno, hardcore techno",60,100,0,59,4,0,50,-6,G#/A♭ Minor,4,1A,373.0,Hard Techno,0,23,6,1,1,0,0,0,0,0,0,0,0
177,150,"hard techno, acid techno, techno, industrial, tekno, hardcore techno",38,99,0,95,18,0,60,-5,G Major,4,9B,296.0,Hard Techno,0,20,23,1,1,1,0,0,0,0,0,0,0
178,137,"techno, hard techno, acid techno, tekno",53,98,4,91,4,0,10,-7,B Minor,4,10A,576.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
179,150,"hard techno, techno, acid techno, tekno",61,98,0,84,5,10,0,-6,F#/G♭ Major,4,2B,317.0,Hard Techno,0,18,9,1,1,0,0,0,0,0,0,0,0
181,152,"hard techno, acid techno, techno, tekno",63,82,3,2,28,20,0,-9,F Major,4,7B,348.0,Hard Techno,0,16,19,1,1,0,0,0,0,0,0,0,0
182,140,"techno, acid techno, hard techno",69,98,1,88,39,0,10,-9,C♯/D♭ Minor,4,12A,342.0,Hard Techno,0,9,4,0,1,0,0,0,0,0,0,0,0
183,135,"hard techno, acid techno, techno",59,93,9,91,14,0,10,-8,F#/G♭ Minor,4,11A,344.0,Hard Techno,0,19,2,0,1,0,0,0,0,0,0,0,0
184,135,"acid techno, techno, hard techno, tekno, acid house",60,97,2,92,32,0,10,-8,B Minor,4,10A,362.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,1,0,0
185,146,"hard techno, techno, acid techno",60,99,0,82,16,0,10,-7,A#/B♭ Minor,4,3A,404.0,Hard Techno,0,3,10,0,1,0,0,0,0,0,0,0,0
186,147,"hard techno, techno, acid techno, tekno, hardcore techno",60,100,0,83,12,0,0,-7,C♯/D♭ Minor,4,12A,395.0,Hard Techno,0,9,4,1,1,0,0,0,0,0,0,0,0
187,146,"hard techno, techno, acid techno",72,80,0,93,21,0,30,-7,G Major,4,9B,363.0,Hard Techno,0,20,23,0,1,0,0,0,0,0,0,0,0
188,155,"hard techno, techno, acid techno, industrial, hardcore techno, gabber, tekno",60,98,0,43,22,10,70,-5,C♯/D♭ Major,4,3B,310.0,Hard Techno,0,8,11,1,1,1,0,0,0,0,0,0,0
189,135,"hard techno, techno, acid techno, tekno, hardcore techno",68,90,2,27,11,10,10,-6,G Major,4,9B,481.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
190,148,"hard techno, techno, acid techno, tekno",58,96,0,78,10,0,90,-4,D Major,4,10B,317.0,Hard Techno,0,10,1,1,1,0,0,0,0,0,0,0,0
191,152,"hard techno, acid techno, techno",61,95,0,80,50,0,10,-8,A Major,4,11B,372.0,Hard Techno,0,0,3,0,1,0,0,0,0,0,0,0,0
192,145,"hard techno, techno, acid techno, tekno, hardcore techno",50,93,0,83,3,0,0,-9,F#/G♭ Major,4,2B,399.0,Hard Techno,0,18,9,1,1,0,0,0,0,0,0,0,0
193,145,"hard techno, hard house, techno, acid techno",66,100,0,94,57,0,60,-5,B Major,4,1B,323.0,Hard Techno,0,4,7,0,1,0,0,0,0,0,1,0,0
194,140,"hard techno, acid techno, techno, tekno, hardcore techno",54,99,0,88,7,0,10,-7,D#/E♭ Minor,4,2A,406.0,Hard Techno,0,13,8,1,1,0,0,0,0,0,0,0,0
195,150,"hard techno, techno, acid techno, tekno",69,82,34,88,7,0,10,-11,E Minor,4,9A,386.0,Hard Techno,0,15,22,1,1,0,0,0,0,0,0,0,0
196,145,"techno, hard techno, acid techno, tekno",59,73,0,68,27,0,60,-8,F#/G♭ Major,4,2B,610.0,Hard Techno,0,18,9,1,1,0,0,0,0,0,0,0,0
197,142,"hard techno, techno, tekno, acid techno, hardcore techno",73,88,0,83,4,0,40,-6,G Major,4,9B,321.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
198,138,"hard techno, techno, acid techno, tekno",43,100,0,93,15,10,0,-5,C Major,4,8B,349.0,Hard Techno,0,6,21,1,1,0,0,0,0,0,0,0,0
199,137,"techno, acid house, minimal techno, dub techno, acid techno",77,83,0,92,59,0,10,-11,C♯/D♭ Minor,4,12A,375.0,Hard Techno,0,9,4,0,1,0,0,0,1,0,1,0,0
200,143,"acid techno, hard techno, techno, tekno, ebm, industrial",68,97,0,79,16,0,10,-6,G Major,4,9B,355.0,Hard Techno,0,20,23,1,1,1,0,0,0,0,0,0,0
201,140,"acid techno, hard techno, techno, tekno",65,90,0,90,27,0,10,-9,C♯/D♭ Major,4,3B,338.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
202,155,"techno, hard techno, tekno, gabber, acid techno",63,100,0,85,44,0,0,-7,C Major,4,8B,427.0,Hard Techno,0,6,21,1,1,0,0,0,0,0,0,0,0
203,141,"hard techno, techno, acid techno, tekno",56,97,2,82,24,0,0,-7,G#/A♭ Minor,4,1A,356.0,Hard Techno,0,23,6,1,1,0,0,0,0,0,0,0,0
204,138,"hard techno, acid techno, techno",63,87,0,76,21,0,10,-9,F Major,4,7B,349.0,Hard Techno,0,16,19,0,1,0,0,0,0,0,0,0,0
205,143,"hard techno, acid techno, techno, tekno, industrial",50,92,3,67,10,0,20,-9,C♯/D♭ Major,4,3B,337.0,Hard Techno,0,8,11,1,1,1,0,0,0,0,0,0,0
206,180,"hardcore, frenchcore, gabber, hardcore techno, hardstyle, speedcore, hard techno",66,98,2,41,4,40,0,-2,G Major,4,9B,245.0,Hard Techno,0,20,23,0,0,0,0,0,0,0,0,0,0
207,140,"acid techno, hard techno, techno, tekno",66,85,0,91,34,0,60,-9,G Major,4,9B,346.0,Hard Techno,0,20,23,1,1,0,0,0,0,0,0,0,0
208,140,"acid techno, hard techno, techno, tekno",60,92,0,92,26,0,10,-9,G#/A♭ Major,4,4B,333.0,Hard Techno,0,22,13,1,1,0,0,0,0,0,0,0,0
209,140,"hard techno, techno, acid techno, tekno",43,99,0,88,9,10,10,-7,A Minor,4,8A,384.0,Hard Techno,0,1,20,1,1,0,0,0,0,0,0,0,0
210,145,"acid techno, hard techno, techno, tekno",70,96,0,89,42,0,0,-6,C♯/D♭ Major,4,3B,422.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
211,143,"acid techno, dub techno, techno, melodic techno, hard techno, tekno",61,90,0,79,52,0,60,-8,A#/B♭ Minor,4,3A,364.0,Hard Techno,0,3,10,1,1,0,0,0,0,0,0,0,0
212,144,"hard techno, techno, acid techno",60,96,0,91,51,0,0,-7,F#/G♭ Minor,4,11A,373.0,Hard Techno,0,19,2,0,1,0,0,0,0,0,0,0,0
213,152,"hard techno, techno, acid techno, tekno, hardcore techno",68,99,0,64,32,0,30,-5,C Major,4,8B,330.0,Hard Techno,0,6,21,1,1,0,0,0,0,0,0,0,0
214,150,"hard techno, techno, acid techno, tekno",59,99,0,59,91,0,30,-7,B Major,4,1B,326.0,Hard Techno,0,4,7,1,1,0,0,0,0,0,0,0,0
215,160,"hard techno, acid techno, techno, tekno, industrial, hardcore techno",58,99,1,86,12,10,20,-6,B Minor,4,10A,390.0,Hard Techno,0,5,0,1,1,1,0,0,0,0,0,0,0
216,145,"hard techno, techno, acid techno, tekno, industrial, hardcore techno",57,90,1,62,3,0,10,-10,C♯/D♭ Major,4,3B,358.0,Hard Techno,0,8,11,1,1,1,0,0,0,0,0,0,0
217,140,"techno, hard techno, acid techno",59,70,1,93,22,0,10,-11,C♯/D♭ Major,3,3B,372.0,Hard Techno,0,8,11,0,1,0,0,0,0,0,0,0,0
218,144,"hard techno, hardcore techno, ",42,92,0,61,4,0,20,-9,F#/G♭ Minor,4,11A,483.0,Hard Techno,0,19,2,0,0,0,0,0,0,0,0,0,0
219,145,"hardstyle, hardcore, frenchcore",60,94,0,79,25,0,0,-6,G Minor,4,6A,226.0,Other,3,21,16,0,0,0,0,0,0,0,0,0,0
220,142,"techno, acid techno, hard techno, industrial, tekno, minimal techno",46,95,0,55,7,0,10,-7,A#/B♭ Minor,4,3A,434.0,Hard Techno,0,3,10,1,1,1,0,0,1,0,0,0,0
221,141,"hard techno, acid techno, techno",62,95,0,81,8,10,10,-6,C♯/D♭ Major,4,3B,413.0,Hard Techno,0,8,11,0,1,0,0,0,0,0,0,0,0
222,150,"hard techno, techno, tekno",70,99,13,86,64,0,10,-7,C♯/D♭ Major,4,3B,307.0,Hard Techno,0,8,11,1,0,0,0,0,0,0,0,0,0
223,136,"hard house, techno, hard techno",66,89,2,65,8,0,0,-6,C Minor,4,5A,226.0,Hard Techno,0,7,14,0,0,0,0,0,0,0,1,0,0
224,149,"hardstyle, gabber, happy hardcore, hardcore, frenchcore, hardcore techno",69,100,0,18,4,10,30,-8,F#/G♭ Minor,4,11A,352.0,Other,3,19,2,0,0,0,0,0,0,0,0,0,0
225,155,"hard techno, techno, acid techno, tekno, industrial",50,100,0,89,56,0,20,-7,B Minor,4,10A,365.0,Hard Techno,0,5,0,1,1,1,0,0,0,0,0,0,0
226,142,"techno, acid techno, hard techno",65,96,0,83,42,0,10,-6,B Minor,4,10A,385.0,Hard Techno,0,5,0,0,1,0,0,0,0,0,0,0,0
227,136,"hard techno, techno, acid techno, tekno",52,95,0,91,7,0,10,-9,E Minor,4,9A,358.0,Hard Techno,0,15,22,1,1,0,0,0,0,0,0,0,0
228,153,"hard techno, techno, tekno, acid techno, ",66,90,0,15,39,0,30,-8,C♯/D♭ Major,4,3B,278.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
229,140,"hard techno, hardcore techno, industrial, gabber, speedcore, techno, acid techno",64,99,0,83,17,20,10,-3,G Major,4,9B,434.0,Hard Techno,0,20,23,0,1,1,0,0,0,0,0,0,0
230,143,"hard techno, acid techno, techno, tekno, industrial",64,86,0,92,18,10,70,-8,A Minor,4,8A,322.0,Hard Techno,0,1,20,1,1,1,0,0,0,0,0,0,0
232,140,"acid techno, techno, hard techno",51,98,0,94,49,0,0,-4,B Minor,4,10A,396.0,Hard Techno,0,5,0,0,1,0,0,0,0,0,0,0,0
233,155,"techno, acid techno, hard techno",63,94,0,90,30,0,30,-9,C♯/D♭ Major,4,3B,260.0,Hard Techno,0,8,11,0,1,0,0,0,0,0,0,0,0
234,145,"hard techno, acid techno, techno, tekno",46,92,44,80,5,0,10,-11,C♯/D♭ Major,4,3B,342.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
235,146,"hard techno, techno, acid techno, hard house",53,95,4,85,20,0,10,-8,C♯/D♭ Major,4,3B,460.0,Hard Techno,0,8,11,0,1,0,0,0,0,0,1,0,0
236,142,"acid techno, hard techno, techno, tekno",59,98,0,80,29,10,10,-6,B Minor,4,10A,382.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,0,0,0
237,142,"hard techno, techno, acid techno",77,99,0,70,82,0,10,-7,G Major,4,9B,384.0,Hard Techno,0,20,23,0,1,0,0,0,0,0,0,0,0
238,140,"techno, minimal techno, hard techno, acid techno",52,98,0,88,11,0,30,-2,A#/B♭ Minor,4,3A,390.0,Hard Techno,0,3,10,0,1,0,0,0,1,0,0,0,0
239,148,"techno, acid techno, minimal techno, hard techno, tekno, acid house",53,84,0,88,17,0,10,-8,B Major,4,1B,398.0,Hard Techno,0,4,7,1,1,0,0,0,1,0,1,0,0
240,136,"acid techno, techno, hard techno, tekno",48,92,0,94,56,0,20,-5,B Major,4,1B,326.0,Hard Techno,0,4,7,1,1,0,0,0,0,0,0,0,0
241,155,"hard techno, tekno, ",86,100,8,48,20,20,20,-3,B Minor,4,10A,342.0,Hard Techno,0,5,0,1,0,0,0,0,0,0,0,0,0
242,142,"metalcore, j-rock, acid techno, techno, hard techno, tekno, acid house",45,99,0,88,14,0,10,-8,B Minor,4,10A,346.0,Hard Techno,0,5,0,1,1,0,0,0,0,0,1,0,0
243,155,"hard techno, techno, industrial, acid techno, tekno",45,100,21,62,7,0,30,-7,C♯/D♭ Minor,4,12A,457.0,Hard Techno,0,9,4,1,1,1,0,0,0,0,0,0,0
244,141,"hard techno, techno, acid techno, tekno",60,93,0,85,21,0,10,-8,C♯/D♭ Major,4,3B,384.0,Hard Techno,0,8,11,1,1,0,0,0,0,0,0,0,0
245,140,"techno, hard techno, tekno",76,93,16,14,56,0,0,-10,G Minor,4,6A,248.0,Hard Techno,0,21,16,1,0,0,0,0,0,0,0,0,0
246,145,"hard techno, techno, acid techno, hard house",57,96,0,87,22,10,30,-6,B Minor,4,10A,294.0,Hard Techno,0,5,0,0,1,0,0,0,0,0,1,0,0
